函数名	未限定名	定义位置	功能	未限定名出现次数	定义文件出现次数	风险标记
按主键定位节点_已加锁	按主键定位节点_已加锁	需求类.h:702	按函数名执行对应处理。	3	2	header_or_inline
按主键定位需求节点	按主键定位需求节点	自我线程模块.消息处理器.ixx:69	按函数名执行对应处理。	2	2
按方法条件节点绑定输入	按方法条件节点绑定输入	自我动作实现模块.ixx:5150	建立对象、任务、方法或因果之间的绑定关系。	4	4
按方法虚拟存在查找方法	按方法虚拟存在查找方法	任务模块.筹办.ixx:2525	按条件查找目标对象、方法或事实。	5	3
按方法虚拟存在查找方法_动作模块	按方法虚拟存在查找方法_动作模块	自我动作实现模块.ixx:5072	按条件查找目标对象、方法或事实。	2	2
按等待项匹配外设观察报告	按等待项匹配外设观察报告	外设观察报告队列.ixx:3281	等待线程、任务、外设或条件变化。	3	2
挑选绑定	挑选绑定	本能动作类.ixx:272	建立对象、任务、方法或因果之间的绑定关系。	3	3
控制面板摘要线程生命周期文本	控制面板摘要线程生命周期文本	控制面板摘要线程模块.impl.cpp:726	按函数名执行对应处理。	11	5
控制面板摘要线程类::~控制面板摘要线程类	~控制面板摘要线程类	控制面板摘要线程模块.impl.cpp:494	释放或收束对象资源。	2	1	ctor_dtor_operator,member_or_public_like
控制面板摘要线程类::主循环_	主循环_	控制面板摘要线程模块.impl.cpp:606	按函数名执行对应处理。	9	2	member_or_public_like
控制面板摘要线程类::写入快照_	写入快照_	控制面板摘要线程模块.impl.cpp:680	把处理结果写入指定对象、场景或日志。	3	2	member_or_public_like
控制面板摘要线程类::启动	启动	控制面板摘要线程模块.impl.cpp:501	启动线程、模块或运行流程。	754	27	member_or_public_like
控制面板摘要线程类::是否健康运行	是否健康运行	控制面板摘要线程模块.impl.cpp:585	执行对应模块、线程或方法的运行逻辑。	9	1	member_or_public_like
控制面板摘要线程类::等待停止	等待停止	控制面板摘要线程模块.impl.cpp:570	停止线程、模块或运行流程。	19	3	member_or_public_like
控制面板摘要线程类::请求停止	请求停止	控制面板摘要线程模块.impl.cpp:541	停止线程、模块或运行流程。	39	3	member_or_public_like
控制面板摘要线程类::请求刷新	请求刷新	控制面板摘要线程模块.impl.cpp:578	按函数名执行对应处理。	17	3	member_or_public_like
控制面板摘要线程类::读取最新快照	读取最新快照	控制面板摘要线程模块.impl.cpp:599	从指定来源读取数据或状态。	3	2	member_or_public_like,contract_like
控制面板摘要线程类::读取生命周期状态	读取生命周期状态	控制面板摘要线程模块.impl.cpp:592	从指定来源读取数据或状态。	12	1	member_or_public_like,contract_like
控制面板摘要线程类::采集快照_	采集快照_	控制面板摘要线程模块.impl.cpp:662	按函数名执行对应处理。	3	2	member_or_public_like
推导临时因果根分区_筹办查询	推导临时因果根分区_筹办查询	任务模块.筹办.ixx:1088	推进任务筹办，形成候选、缺口或就绪回执。	2	2
推导方法状态_结构与运行账	推导方法状态_结构与运行账	自我动作实现.外设模块.ixx:8518	执行对应模块、线程或方法的运行逻辑。	5	2
推导方法状态_结构与运行账	推导方法状态_结构与运行账	自我动作实现模块.ixx:3538	执行对应模块、线程或方法的运行逻辑。	5	3
推断D0承受主体	推断D0承受主体	自我动作实现.服务模块.ixx:2267	按函数名执行对应处理。	2	2
推断人类词性默认基础信息类型	推断人类词性默认基础信息类型	语素主信息类.h:216	按函数名执行对应处理。	12	5	header_or_inline
推断任务管理动作主体类型	推断任务管理动作主体类型	自我线程模块.消息协议.ixx:906	按函数名执行对应处理。	2	2
推断成功服务候选证据缺口	推断成功服务候选证据缺口	自我动作实现.服务模块.ixx:3176	按函数名执行对应处理。	2	2
描述无条件本能	描述无条件本能	自我动作实现.外设模块.ixx:8639	按函数名执行对应处理。	2	1
描述无条件本能	描述无条件本能	自我动作实现模块.ixx:3913	按函数名执行对应处理。	2	1
提交	提交	动作线程类.ixx:275	提交事实、动态、任务状态或运行回执。	2783	7	contract_like
提交	提交	动作线程类.ixx:282	提交事实、动态、任务状态或运行回执。	2783	7	contract_like
提交D455单帧材料包证据卡	提交D455单帧材料包证据卡	外设线程_D455深度相机.ixx:3169	提交事实、动态、任务状态或运行回执。	3	2	contract_like
提交D455短期观察材料页	提交D455短期观察材料页	外设观察报告队列.ixx:2581	提交事实、动态、任务状态或运行回执。	4	2	contract_like
提交任务工作项	提交任务工作项	任务模块.管理工作线程.ixx:3475	提交事实、动态、任务状态或运行回执。	7	4	contract_like
提交任务状态被动动作	提交任务状态被动动作	自我动作实现.内部模块.ixx:136	提交事实、动态、任务状态或运行回执。	9	1	contract_like
提交任务状态被动动作	提交任务状态被动动作	自我动作实现模块.ixx:10741	提交事实、动态、任务状态或运行回执。	9	3	contract_like
提交外设观察报告	提交外设观察报告	外设观察报告队列.ixx:2562	提交事实、动态、任务状态或运行回执。	8	2	contract_like
提交外设观察等待项	提交外设观察等待项	外设观察报告队列.ixx:2889	提交事实、动态、任务状态或运行回执。	4	2	contract_like
提交安全因果因素无负证据默认满足	提交安全因果因素无负证据默认满足	自我动作实现.外设模块.ixx:19616	提交事实、动态、任务状态或运行回执。	21	3	contract_like
提交安全因果因素无负证据默认满足	提交安全因果因素无负证据默认满足	自我动作实现.外部模块.ixx:1106	提交事实、动态、任务状态或运行回执。	21	4	contract_like
提交安全因果因素无负证据默认满足	提交安全因果因素无负证据默认满足	自我动作实现模块.ixx:11558	提交事实、动态、任务状态或运行回执。	21	8	contract_like
提交安全因果因素证据评估值	提交安全因果因素证据评估值	自我动作实现.外设模块.ixx:19728	提交事实、动态、任务状态或运行回执。	18	3	contract_like
提交安全因果因素证据评估值	提交安全因果因素证据评估值	自我动作实现.外部模块.ixx:1115	提交事实、动态、任务状态或运行回执。	18	4	contract_like
提交安全因果因素证据评估值	提交安全因果因素证据评估值	自我动作实现模块.ixx:11567	提交事实、动态、任务状态或运行回执。	18	8	contract_like
提交对应事实方法同步已就绪缓存	提交对应事实方法同步已就绪缓存	自我动作实现.外设模块.ixx:8722	同步线程、任务、场景或对象之间的状态。	3	3	contract_like
提交对应事实方法头已就绪缓存	提交对应事实方法头已就绪缓存	自我动作实现.外设模块.ixx:8715	提交事实、动态、任务状态或运行回执。	3	3	contract_like
提交对应事实规格已确认方法存在缓存	提交对应事实规格已确认方法存在缓存	自我动作实现.外设模块.ixx:8750	提交事实、动态、任务状态或运行回执。	3	3	contract_like
提交对应事实规格已确认方法首节点缓存	提交对应事实规格已确认方法首节点缓存	自我动作实现.外设模块.ixx:8743	提交事实、动态、任务状态或运行回执。	3	3	contract_like
提交当前观察范围可观测单位存在对应事实	提交当前观察范围可观测单位存在对应事实	自我动作实现.外设模块.ixx:23311	提交事实、动态、任务状态或运行回执。	18	3	contract_like
提交当前观察范围可观测单位存在对应事实	提交当前观察范围可观测单位存在对应事实	自我动作实现.外部模块.ixx:872	提交事实、动态、任务状态或运行回执。	18	4	contract_like
提交当前观察范围可观测单位存在对应事实	提交当前观察范围可观测单位存在对应事实	自我动作实现模块.ixx:11522	提交事实、动态、任务状态或运行回执。	18	8	contract_like
提交指定存在跟踪事实	提交指定存在跟踪事实	自我动作实现.外设模块.ixx:24731	提交事实、动态、任务状态或运行回执。	18	3	contract_like
提交指定存在跟踪事实	提交指定存在跟踪事实	自我动作实现.外部模块.ixx:863	提交事实、动态、任务状态或运行回执。	18	4	contract_like
提交指定存在跟踪事实	提交指定存在跟踪事实	自我动作实现模块.ixx:11513	提交事实、动态、任务状态或运行回执。	18	8	contract_like
提交方法可执行入口	提交方法可执行入口	自我动作实现模块.ixx:11000	提交方法可执行入口是方法域提交本能方法：它只把已选定的自我本能能力 写入目标方法的动作句柄，并输出可验收的“方法动作状态=...	28	15	contract_like
提交方法状态变化	提交方法状态变化	自我动作实现模块.ixx:12114	提交事实、动态、任务状态或运行回执。	22	12	contract_like
提交目标方法I64特征_方法域动作	提交目标方法I64特征_方法域动作	自我动作实现模块.ixx:8640	提交事实、动态、任务状态或运行回执。	3	3	contract_like
提交目标方法条件结果对_方法域动作	提交目标方法条件结果对_方法域动作	自我动作实现模块.ixx:8771	提交事实、动态、任务状态或运行回执。	3	3	contract_like
提交目标观察约束特征组	提交目标观察约束特征组	外设观察报告队列.ixx:2998	提交事实、动态、任务状态或运行回执。	35	2	contract_like
提交确认内部世界子存在事实	提交确认内部世界子存在事实	自我动作实现.外设模块.ixx:25862	提交事实、动态、任务状态或运行回执。	19	4	contract_like
提交确认内部世界子存在事实	提交确认内部世界子存在事实	自我动作实现.外部模块.ixx:1088	提交事实、动态、任务状态或运行回执。	19	4	contract_like
提交确认内部世界子存在事实	提交确认内部世界子存在事实	自我动作实现模块.ixx:11747	提交事实、动态、任务状态或运行回执。	19	8	contract_like
提交确认观察存在事实	提交确认观察存在事实	自我动作实现.外设模块.ixx:22873	提交事实、动态、任务状态或运行回执。	21	6	contract_like
提交确认观察存在事实	提交确认观察存在事实	自我动作实现.外部模块.ixx:845	提交事实、动态、任务状态或运行回执。	21	4	contract_like
提交确认观察存在事实	提交确认观察存在事实	自我动作实现模块.ixx:11495	提交事实、动态、任务状态或运行回执。	21	8	contract_like
提交观察存在发现事实	提交观察存在发现事实	自我动作实现.外设模块.ixx:24380	提交事实、动态、任务状态或运行回执。	18	3	contract_like
提交观察存在发现事实	提交观察存在发现事实	自我动作实现.外部模块.ixx:881	提交事实、动态、任务状态或运行回执。	18	4	contract_like
提交观察存在发现事实	提交观察存在发现事实	自我动作实现模块.ixx:11531	提交事实、动态、任务状态或运行回执。	18	8	contract_like
提交观察存在特征值变化事实	提交观察存在特征值变化事实	自我动作实现.外设模块.ixx:24546	提交事实、动态、任务状态或运行回执。	18	3	contract_like
提交观察存在特征值变化事实	提交观察存在特征值变化事实	自我动作实现.外部模块.ixx:854	提交事实、动态、任务状态或运行回执。	18	4	contract_like
提交观察存在特征值变化事实	提交观察存在特征值变化事实	自我动作实现模块.ixx:11504	提交事实、动态、任务状态或运行回执。	18	8	contract_like
提交领取OR组结算令牌	提交领取OR组结算令牌	自我动作实现模块.ixx:12661	提交事实、动态、任务状态或运行回执。	10	7	contract_like
提交风险安全场景影响部分状态变化	提交风险安全场景影响部分状态变化	自我动作实现.外设模块.ixx:19282	提交事实、动态、任务状态或运行回执。	18	3	contract_like
提交风险安全场景影响部分状态变化	提交风险安全场景影响部分状态变化	自我动作实现.外部模块.ixx:890	提交事实、动态、任务状态或运行回执。	18	4	contract_like
提交风险安全场景影响部分状态变化	提交风险安全场景影响部分状态变化	自我动作实现模块.ixx:11540	提交事实、动态、任务状态或运行回执。	18	8	contract_like
提取摘要	提取摘要	动作验证报告类.h:141	按函数名执行对应处理。	3	1	header_or_inline
提取空间候选摘要	提取空间候选摘要	双目相机本能适配器.cpp:853	按函数名执行对应处理。	2	2
提取轮廓	提取轮廓	D455相机类.cpp:680	按函数名执行对应处理。	6	5
提示派生需求逻辑错误	提示派生需求逻辑错误	自我线程模块.消息处理器.ixx:106	按函数名执行对应处理。	12	4
插入到全链尾	插入到全链尾	双向链表模板核心.h:124	按函数名执行对应处理。	3	3	header_or_inline,contract_like
插入到同层节点后	插入到同层节点后	双向链表模板核心.h:98	按函数名执行对应处理。	3	3	header_or_inline,contract_like
搜索安全因果因素证据	搜索安全因果因素证据	自我动作实现.外设模块.ixx:524	在候选范围内搜索目标对象或路径。	34	10
摘要语义相同	摘要语义相同	动作验证报告类.h:163	按函数名执行对应处理。	1	1	header_or_inline
摘要转日志文本	摘要转日志文本	动作验证报告类.h:216	按函数名执行对应处理。	2	1	header_or_inline
撤销目标观察约束特征组	撤销目标观察约束特征组	外设观察报告队列.ixx:3133	按函数名执行对应处理。	2	2
收集已确认观察存在	收集已确认观察存在	自我动作实现.外设模块.ixx:13454	确认候选事实、存在、状态或运行结果。	4	4
收集深度空洞诊断区域	收集深度空洞诊断区域	双目相机本能适配器.cpp:489	按函数名执行对应处理。	2	2
收集直接子需求目标视图	收集直接子需求目标视图	需求类.h:618	按函数名执行对应处理。	3	3	header_or_inline
收集直接子需求目标视图_已加锁	收集直接子需求目标视图_已加锁	需求类.h:994	按函数名执行对应处理。	2	2	header_or_inline
收集需求子树快照	收集需求子树快照	自我线程模块.消息处理器.ixx:178	按函数名执行对应处理。	4	4
新增需求原子目标缺失项文本	新增需求原子目标缺失项文本	自我线程模块.消息处理器.ixx:120	把新增需求原子目标缺失项转换为弹错文本。	2	2
方向区间文本	方向区间文本	基础信息主信息类.h:628	按函数名执行对应处理。	3	1	header_or_inline
方向区间编码	方向区间编码	基础信息主信息类.h:617	按函数名执行对应处理。	11	1	header_or_inline
方法主信息类	方法主信息类	方法主信息类.h:239	按函数名执行对应处理。	41	15	header_or_inline
方法主键_筹办日志	方法主键_筹办日志	任务模块.筹办.ixx:169	推进任务筹办，形成候选、缺口或就绪回执。	48	48
方法候选评分	方法候选评分	任务模块.筹办.ixx:2848	按函数名执行对应处理。	3	3
方法具有已注册本能执行入口	方法具有已注册本能执行入口	自我动作实现.外设模块.ixx:8479	注册方法、模板、对象或运行入口。	5	2
方法具有已注册本能执行入口	方法具有已注册本能执行入口	自我动作实现模块.ixx:3418	注册方法、模板、对象或运行入口。	5	3
方法具有本能执行入口	方法具有本能执行入口	自我动作实现.外设模块.ixx:8458	执行任务、方法或动作的主体逻辑。	5	2
方法具有本能执行入口	方法具有本能执行入口	自我动作实现模块.ixx:3397	按函数名执行对应处理。 功能：执行任务、方法或动作的主体逻辑。	5	3
方法动作名	方法动作名	自我动作实现.扫描.ixx:1276	记录日志、动态、证据或运行痕迹。	34	4
方法动作数量_动作模块	方法动作数量_动作模块	自我动作实现模块.ixx:3430	按函数名执行对应处理。	5	5
方法动作状态已提交	方法动作状态已提交	任务模块.筹办.ixx:2475	提交事实、动态、任务状态或运行回执。	2	2
方法原始本能ID值	方法原始本能ID值	任务模块.筹办.ixx:2199	按函数名执行对应处理。	9	9
方法可作为练习目标_筹办	方法可作为练习目标_筹办	任务模块.筹办.ixx:2469	推进任务筹办，形成候选、缺口或就绪回执。	2	2
方法可执行入口数量_动作模块	方法可执行入口数量_动作模块	自我动作实现模块.ixx:3436	执行任务、方法或动作的主体逻辑。	4	4
方法形参表_筹办	方法形参表_筹办	任务模块.筹办.ixx:3968	推进任务筹办，形成候选、缺口或就绪回执。	4	4
方法挂载非当前本能句柄	方法挂载非当前本能句柄	任务模块.筹办.ixx:2217	按函数名执行对应处理。	4	4
方法指针若属于自我方法树	方法指针若属于自我方法树	自我动作实现模块.ixx:5025	按函数名执行对应处理。	2	2
方法是专用提交入口方法	方法是专用提交入口方法	任务模块.筹办.ixx:2242	提交事实、动态、任务状态或运行回执。	4	4
方法是任务完成后处理方法	方法是任务完成后处理方法	任务模块.筹办.ixx:2236	按函数名执行对应处理。	5	5
方法是先天特征写入逻辑	方法是先天特征写入逻辑	任务模块.筹办.ixx:2351	把处理结果写入指定对象、场景或日志。	3	3
方法是学习补齐本能方法	方法是学习补齐本能方法	任务模块.筹办.ixx:2310	补齐条件、参数、证据或方法能力缺口。	6	6
方法是本能方法	方法是本能方法	任务模块.筹办.ixx:2224	按函数名执行对应处理。	6	6
方法是筹办过程或协作本能方法	方法是筹办过程或协作本能方法	任务模块.筹办.ixx:2319	推进任务筹办，形成候选、缺口或就绪回执。	4	4
方法是结算叶子任务价值方法	方法是结算叶子任务价值方法	任务模块.筹办.ixx:2230	结算任务、需求、价值或结果贡献。	4	4
方法是运行时空占位方法头	方法是运行时空占位方法头	任务模块.筹办.ixx:2270	执行对应模块、线程或方法的运行逻辑。	2	2
方法本能ID	方法本能ID	任务模块.筹办.ixx:2187	按函数名执行对应处理。	26	7
方法本能诊断文本	方法本能诊断文本	任务模块.筹办.ixx:2328	按函数名执行对应处理。	5	5
方法条件节点匹配输入场景	方法条件节点匹配输入场景	自我动作实现模块.ixx:4842	按函数名执行对应处理。	2	2
方法树根	方法树根	自我动作实现.外设模块.ixx:8657	按函数名执行对应处理。	13	2
方法树根	方法树根	自我动作实现模块.ixx:3931	按函数名执行对应处理。	13	2
方法状态_可用	方法状态_可用	自我动作实现.外设模块.ixx:5721	按函数名执行对应处理。	21	2
方法状态_可用	方法状态_可用	自我动作实现模块.ixx:2150	按函数名执行对应处理。	21	4
方法状态_好用	方法状态_好用	自我动作实现.外设模块.ixx:5724	按函数名执行对应处理。	11	3
方法状态_好用	方法状态_好用	自我动作实现模块.ixx:2153	按函数名执行对应处理。	11	6
方法状态_待可执行入口	方法状态_待可执行入口	自我动作实现.外设模块.ixx:5703	执行任务、方法或动作的主体逻辑。	11	2
方法状态_待可执行入口	方法状态_待可执行入口	自我动作实现模块.ixx:2132	执行任务、方法或动作的主体逻辑。	11	2
方法状态_待方法动作	方法状态_待方法动作	自我动作实现.外设模块.ixx:5700	方法状态必须使用 枚举_方法状态 的连续取值；旧的 10/20/60 阶梯值会破坏需求目标满足判断。	11	1
方法状态_待方法动作	方法状态_待方法动作	自我动作实现模块.ixx:2129	方法状态必须使用 枚举_方法状态 的连续取值；旧的 10/20/60 阶梯值会破坏需求目标满足判断。	11	1
方法状态_待条件结果对	方法状态_待条件结果对	自我动作实现.外设模块.ixx:5712	按函数名执行对应处理。	18	2
方法状态_待条件结果对	方法状态_待条件结果对	自我动作实现模块.ixx:2141	按函数名执行对应处理。	18	6
方法状态_待条件节点	方法状态_待条件节点	自我动作实现.外设模块.ixx:5706	按函数名执行对应处理。	14	2
方法状态_待条件节点	方法状态_待条件节点	自我动作实现模块.ixx:2135	按函数名执行对应处理。	14	3
方法状态_待运行账	方法状态_待运行账	自我动作实现.外设模块.ixx:5718	执行对应模块、线程或方法的运行逻辑。	4	1
方法状态_待运行账	方法状态_待运行账	自我动作实现模块.ixx:2147	执行对应模块、线程或方法的运行逻辑。	4	1
方法状态_有条件结果	方法状态_有条件结果	自我动作实现.外设模块.ixx:5715	按函数名执行对应处理。	4	2
方法状态_有条件结果	方法状态_有条件结果	自我动作实现模块.ixx:2144	按函数名执行对应处理。	4	2
方法状态_有条件节点	方法状态_有条件节点	自我动作实现.外设模块.ixx:5709	按函数名执行对应处理。	2	1
方法状态_有条件节点	方法状态_有条件节点	自我动作实现模块.ixx:2138	按函数名执行对应处理。	2	1
方法类::创建条件节点	创建条件节点	方法类.cpp:2560	创建并返回或登记对应对象。	6	3	member_or_public_like,contract_like
方法类::创建结果节点	创建结果节点	方法类.cpp:2658	创建并返回或登记对应对象。	6	2	member_or_public_like,contract_like
方法类::初始化方法虚拟存在信息	初始化方法虚拟存在信息	方法类.cpp:2550	初始化相关对象、状态或运行上下文。	4	1	member_or_public_like
方法类::取或创建_方法条件场景	取或创建_方法条件场景	方法类.cpp:2429	创建并返回或登记对应对象。	8	4	member_or_public_like
方法类::取或创建_方法结果场景	取或创建_方法结果场景	方法类.cpp:2473	创建并返回或登记对应对象。	18	2	member_or_public_like
方法类::取或创建_方法虚拟存在	取或创建_方法虚拟存在	方法类.cpp:2386	创建并返回或登记对应对象。	7	4	member_or_public_like
方法类::取或确保本能方法首节点_按能力值	取或确保本能方法首节点_按能力值	方法类.cpp:2298	确保目标结构、状态或前置条件存在并可用。	2	1	member_or_public_like
方法类::场景状态语义等价	场景状态语义等价	方法类.cpp:1920	比较两个场景的状态语义是否等价。	6	3	member_or_public_like
方法类::声明方法结果能力	声明方法结果能力	方法类.cpp:1653	向方法首节点声明一个结果能力项。	8	1	member_or_public_like
方法类::声明条件特征	声明条件特征	方法类.cpp:1948	在方法条件集合中声明条件特征并记录是否必需。	153	4	member_or_public_like
方法类::声明条件特征	声明条件特征	方法类.cpp:1976	在方法条件集合中声明必需条件特征。	153	4	member_or_public_like
方法类::按主键解析方法节点	按主键解析方法节点	方法类.cpp:1505	按主键查找并解析方法节点，不创建或修改节点。	11	3	member_or_public_like
方法类::按主键解析方法节点	按主键解析方法节点	方法类.cpp:1514	按主键查找并解析方法节点，不创建或修改节点。	11	3	member_or_public_like
方法类::按主键解析方法节点	按主键解析方法节点	方法类.cpp:1523	按基础信息主键查找并解析方法节点，不创建或修改节点。	11	3	member_or_public_like
方法类::方法允许自动查找	方法允许自动查找	方法类.cpp:1792	读取方法首节点是否允许自动查找。	8	1	member_or_public_like
方法类::方法前置方法引用	方法前置方法引用	控制面板类.cpp:5840	按函数名执行对应处理。	5	2	member_or_public_like
方法类::方法前置方法引用	方法前置方法引用	方法类.cpp:1778	读取方法首节点的前置方法引用。	5	1	member_or_public_like
方法类::方法动作句柄	方法动作句柄	方法类.cpp:1730	读取方法首节点的动作句柄。	37	3	member_or_public_like
方法类::方法动作名	方法动作名	方法类.cpp:1723	读取方法首节点的动作名入口。	34	1	member_or_public_like
方法类::方法动作数量	方法动作数量	方法类.cpp:1805	统计方法首节点的动作数量。	48	2	member_or_public_like
方法类::方法可执行入口数量	方法可执行入口数量	方法类.cpp:1812	统计方法首节点的结构化可执行入口数量。	61	2	member_or_public_like
方法类::方法后续方法引用	方法后续方法引用	控制面板类.cpp:5850	按函数名执行对应处理。	5	2	member_or_public_like
方法类::方法后续方法引用	方法后续方法引用	方法类.cpp:1785	读取方法首节点的后续方法引用。	5	1	member_or_public_like
方法类::方法成熟度阶段	方法成熟度阶段	方法类.cpp:1604	读取方法首节点成熟度阶段。	14	1	member_or_public_like
方法类::方法指定本能方法	方法指定本能方法	方法类.cpp:1799	判断方法首节点是否绑定了有效本能方法。	2	1	member_or_public_like
方法类::方法是首节点	方法是首节点	方法类.cpp:1578	判断节点是否为方法首节点。	24	1	member_or_public_like
方法类::方法最低结构状态值	方法最低结构状态值	方法类.cpp:1893	计算方法首节点当前最低结构状态值。	3	2	member_or_public_like
方法类::方法有动作	方法有动作	方法类.cpp:1591	判断方法首节点是否声明了动作入口。	18	1	member_or_public_like
方法类::方法本能ID	方法本能ID	方法类.cpp:1737	读取方法首节点绑定的本能方法 ID。	26	2	member_or_public_like
方法类::方法条件结果对数量	方法条件结果对数量	方法类.cpp:1862	统计方法首节点的条件结果对数量。	57	6	member_or_public_like
方法类::方法条件节点数量	方法条件节点数量	方法类.cpp:1819	统计方法首节点的条件节点数量。	33	2	member_or_public_like
方法类::方法来源	方法来源	方法类.cpp:1597	读取方法首节点来源枚举。	95	23	member_or_public_like
方法类::方法来源任务引用	方法来源任务引用	控制面板类.cpp:5820	按函数名执行对应处理。	4	2	member_or_public_like
方法类::方法来源任务引用	方法来源任务引用	方法类.cpp:1764	读取方法首节点的来源任务引用。	4	1	member_or_public_like
方法类::方法树存在生产目标特征	方法树存在生产目标特征	方法类.cpp:1560	判断方法树中是否存在明确生产目标特征类型的方法首节点。	3	1	member_or_public_like
方法类::方法满足可用最低判据	方法满足可用最低判据	方法类.cpp:1914	判断方法首节点是否满足可用最低结构判据。	2	1	member_or_public_like
方法类::方法父方法引用	方法父方法引用	控制面板类.cpp:5830	按函数名执行对应处理。	5	2	member_or_public_like
方法类::方法父方法引用	方法父方法引用	方法类.cpp:1771	读取方法首节点的父方法引用。	5	1	member_or_public_like
方法类::方法结果能力可被查找命中	方法结果能力可被查找命中	方法类.cpp:1624	判断方法首节点结果能力是否参与普通查找。	6	1	member_or_public_like
方法类::方法结果能力是根写入原语	方法结果能力是根写入原语	方法类.cpp:1631	判断方法首节点结果能力是否为根写入原语。	6	1	member_or_public_like
方法类::方法结果节点数量	方法结果节点数量	方法类.cpp:1827	统计方法首节点的结果节点数量。	21	2	member_or_public_like
方法类::方法结果项集	方法结果项集	方法类.cpp:1611	读取方法首节点声明的结果能力项集合。	12	1	member_or_public_like
方法类::方法节点种类	方法节点种类	方法类.cpp:1585	读取方法节点种类。	150	42	member_or_public_like
方法类::方法虚拟存在只读	方法虚拟存在只读	方法类.cpp:1751	只读解析方法首节点绑定的方法虚拟存在。	18	1	member_or_public_like
方法类::方法虚拟存在引用	方法虚拟存在引用	方法类.cpp:1744	读取方法首节点的方法虚拟存在引用。	15	3	member_or_public_like
方法类::方法首个条件场景	方法首个条件场景	方法类.cpp:1869	读取方法首节点的第一个条件场景。	3	1	member_or_public_like
方法类::方法首个结果能力特征类型	方法首个结果能力特征类型	方法类.cpp:1618	读取方法首节点的首个结果能力特征类型。	5	1	member_or_public_like
方法类::方法首节点生产目标特征	方法首节点生产目标特征	方法类.cpp:1532	判断方法首节点是否明确生产目标特征类型。	3	2	member_or_public_like
方法类::是有效本能方法能力值	是有效本能方法能力值	方法类.cpp:2286	按函数名执行对应处理。	15	5	member_or_public_like
方法类::查找或创建_本能方法首节点	查找或创建_本能方法首节点	方法类.cpp:2247	创建并返回或登记对应对象。	4	2	member_or_public_like,contract_like
方法类::查找方法首节点_按动作句柄	查找方法首节点_按动作句柄	方法类.cpp:2040	按条件查找目标对象、方法或事实。	8	4	member_or_public_like,contract_like
方法类::查找方法首节点_按动作句柄	查找方法首节点_按动作句柄	方法类.cpp:2055	按条件查找目标对象、方法或事实。	8	4	member_or_public_like,contract_like
方法类::查找方法首节点_按动作名	查找方法首节点_按动作名	方法类.cpp:2063	按条件查找目标对象、方法或事实。	6	4	member_or_public_like,contract_like
方法类::查找方法首节点_按动作名	查找方法首节点_按动作名	方法类.cpp:2078	按条件查找目标对象、方法或事实。	6	4	member_or_public_like,contract_like
方法类::注册方法首节点	注册方法首节点	方法类.cpp:2086	注册方法、模板、对象或运行入口。	6	3	member_or_public_like,contract_like
方法类::注册需求位方法首节点	注册需求位方法首节点	方法类.cpp:2159	注册方法、模板、对象或运行入口。	5	2	member_or_public_like,contract_like
方法类::注册需求方向方法首节点	注册需求方向方法首节点	方法类.cpp:2178	注册方法、模板、对象或运行入口。	2	1	member_or_public_like,contract_like
方法类::补齐本能方法首节点	补齐本能方法首节点	方法类.cpp:2313	补齐条件、参数、证据或方法能力缺口。	13	2	member_or_public_like
方法类::记录方法虚拟存在特征	记录方法虚拟存在特征	方法类.cpp:2517	记录日志、动态、证据或运行痕迹。	9	1	member_or_public_like
方法类::设置方法本能动作入口	设置方法本能动作入口	方法类.cpp:1678	设置方法首节点的本能动作入口。	5	1	member_or_public_like,contract_like
方法类::设置方法结果能力查找属性	设置方法结果能力查找属性	方法类.cpp:1638	设置方法首节点结果能力是否参与普通查找。	3	1	member_or_public_like,contract_like
方法类::重写方法树SQL投影	重写方法树SQL投影	方法类.cpp:1985	把当前方法树本体重写到 SQL Server 查询投影。	3	1	member_or_public_like
方法结果变化方向允许方向	方法结果变化方向允许方向	方法主信息类.h:80	按函数名执行对应处理。	10	1	header_or_inline
方法结果能力命中任务需求	方法结果能力命中任务需求	任务模块.筹办.ixx:2753	按函数名执行对应处理。	3	3
方法结果能力命中精度	方法结果能力命中精度	任务模块.筹办.ixx:2801	按函数名执行对应处理。	2	2
方法结果能力需要目标执行值	方法结果能力需要目标执行值	任务模块.筹办.ixx:3775	执行任务、方法或动作的主体逻辑。	2	2
方法结果项I64目标值	方法结果项I64目标值	任务模块.筹办.ixx:2614	按函数名执行对应处理。	2	2
方法结果项命中目标特征	方法结果项命中目标特征	任务模块.筹办.ixx:3440	按函数名执行对应处理。	6	6
方法结果项命中目标特征集合	方法结果项命中目标特征集合	任务模块.筹办.ixx:3449	按函数名执行对应处理。	4	4
方法结果项承接任务需求_按目标集合	方法结果项承接任务需求_按目标集合	任务模块.筹办.ixx:2741	按函数名执行对应处理。	3	3
方法结果项方向适配需求	方法结果项方向适配需求	任务模块.筹办.ixx:2711	适配外部接口、模块协议或调用结果。	2	2
方法结果项目标值一致分	方法结果项目标值一致分	任务模块.筹办.ixx:2774	按函数名执行对应处理。	4	4
方法自我能力值	方法自我能力值	任务模块.筹办.ixx:2180	按函数名执行对应处理。	21	11
方法虚拟存在	方法虚拟存在	自我动作实现.外设模块.ixx:7914	按函数名执行对应处理。	644	77
方法虚拟存在	方法虚拟存在	自我动作实现模块.ixx:2849	按函数名执行对应处理。	644	136
